Dato + Tid,Volum,Globalstraling,Solskinstid,Lufttemperatur,Hour,isWeekday,Month
2015-07-18 00:00:00,8.0,14.833333333333334,0.0,11.266666666666666,0,0,7
2015-07-18 01:00:00,7.0,16.116666666666667,0.0,11.049999999999999,1,0,7
2015-07-18 02:00:00,4.0,14.666666666666666,0.0,10.833333333333334,2,0,7
2015-07-18 03:00:00,3.0,15.783333333333333,0.0,11.183333333333332,3,0,7
2015-07-18 04:00:00,6.0,20.583333333333332,0.0,11.25,4,0,7
2015-07-18 05:00:00,4.0,23.599999999999998,0.0,11.616666666666667,5,0,7
2015-07-18 06:00:00,6.0,35.93333333333333,0.0,12.016666666666666,6,0,7
2015-07-18 07:00:00,5.0,75.23333333333333,0.0,12.933333333333332,7,0,7
2015-07-18 08:00:00,12.0,86.39999999999999,0.0,13.049999999999999,8,0,7
2015-07-18 09:00:00,19.0,72.18333333333332,0.0,12.75,9,0,7
2015-07-18 10:00:00,17.0,69.16666666666667,0.0,11.9,10,0,7
2015-07-18 11:00:00,13.0,52.86666666666667,0.0,11.933333333333332,11,0,7
2015-07-18 12:00:00,13.0,45.38333333333333,0.0,12.216666666666667,12,0,7
2015-07-18 13:00:00,14.0,40.86666666666667,0.0,12.033333333333333,13,0,7
2015-07-18 14:00:00,22.0,51.18333333333334,0.0,12.0,14,0,7
2015-07-18 15:00:00,17.0,86.75,0.0,12.033333333333333,15,0,7
2015-07-18 16:00:00,14.0,47.48333333333333,0.0,12.416666666666666,16,0,7
2015-07-18 17:00:00,17.0,35.86666666666667,0.0,12.200000000000001,17,0,7
2015-07-18 18:00:00,10.0,28.633333333333336,0.0,12.416666666666666,18,0,7
2015-07-18 19:00:00,4.0,17.016666666666666,0.0,12.4,19,0,7
2015-07-18 20:00:00,10.0,5.316666666666666,0.0,12.383333333333333,20,0,7
2015-07-18 21:00:00,9.0,1.1833333333333333,0.0,12.416666666666666,21,0,7
2015-07-18 22:00:00,11.0,1.7333333333333334,0.0,12.283333333333333,22,0,7
2015-07-18 23:00:00,4.0,3.6,0.0,12.216666666666667,23,0,7
2015-07-19 00:00:00,9.0,1.0333333333333334,0.0,12.233333333333334,0,0,7
2015-07-19 01:00:00,8.0,0.39999999999999997,0.0,12.166666666666666,1,0,7
2015-07-19 02:00:00,3.0,1.6500000000000001,0.0,12.0,2,0,7
2015-07-19 03:00:00,5.0,4.633333333333333,0.0,11.916666666666666,3,0,7
2015-07-19 04:00:00,2.0,23.666666666666668,0.0,11.983333333333334,4,0,7
2015-07-19 05:00:00,3.0,51.1,0.0,12.316666666666668,5,0,7
2015-07-19 06:00:00,7.0,77.21666666666667,0.0,12.616666666666667,6,0,7
2015-07-19 07:00:00,4.0,94.10000000000001,0.0,12.233333333333334,7,0,7
2015-07-19 08:00:00,6.0,77.23333333333333,0.0,11.316666666666668,8,0,7
2015-07-19 09:00:00,12.0,103.28333333333335,0.0,12.066666666666668,9,0,7
2015-07-19 10:00:00,17.0,230.29999999999998,2.0,12.483333333333334,10,0,7
2015-07-19 11:00:00,17.0,189.9,0.0,12.766666666666666,11,0,7
2015-07-19 12:00:00,22.0,151.83333333333334,0.0,13.066666666666668,12,0,7
2015-07-19 13:00:00,35.0,356.06666666666666,9.9,14.1,13,0,7
2015-07-19 14:00:00,39.0,309.0,0.0,14.466666666666667,14,0,7
2015-07-19 15:00:00,37.0,156.06666666666666,0.0,13.966666666666667,15,0,7
2015-07-19 16:00:00,27.0,79.39999999999999,0.0,12.966666666666667,16,0,7
2015-07-19 17:00:00,34.0,51.26666666666667,0.0,12.316666666666668,17,0,7
2015-07-19 18:00:00,25.0,34.1,0.0,12.466666666666667,18,0,7
2015-07-19 19:00:00,17.0,20.816666666666666,0.0,12.116666666666667,19,0,7
2015-07-19 20:00:00,14.0,17.316666666666666,0.0,11.616666666666667,20,0,7
2015-07-19 21:00:00,10.0,16.533333333333335,0.0,11.416666666666666,21,0,7
2015-07-19 22:00:00,8.0,16.0,0.0,11.450000000000001,22,0,7
2015-07-19 23:00:00,5.0,13.216666666666667,0.0,11.516666666666666,23,0,7
2015-07-20 00:00:00,4.0,10.383333333333333,0.0,11.666666666666666,0,1,7
2015-07-20 01:00:00,4.0,8.616666666666667,0.0,11.683333333333332,1,1,7
2015-07-20 02:00:00,2.0,8.633333333333333,0.0,11.549999999999999,2,1,7
2015-07-20 03:00:00,1.0,11.983333333333334,0.0,11.483333333333334,3,1,7
2015-07-20 04:00:00,7.0,23.766666666666666,0.0,11.5,4,1,7
2015-07-20 05:00:00,7.0,49.23333333333333,0.0,11.683333333333332,5,1,7
2015-07-20 06:00:00,43.0,85.39999999999999,0.0,12.233333333333334,6,1,7
2015-07-20 07:00:00,91.0,152.88333333333333,6.0,12.916666666666666,7,1,7
2015-07-20 08:00:00,96.0,157.93333333333334,0.3,13.183333333333332,8,1,7
2015-07-20 09:00:00,33.0,147.74,0.0,13.633333333333333,9,1,7
2015-07-20 10:00:00,44.0,205.54999999999998,0.0,14.433333333333332,10,1,7
2015-07-20 11:00:00,46.0,205.4333333333333,0.0,14.133333333333333,11,1,7
2015-07-20 12:00:00,40.0,264.23333333333335,13.3,13.916666666666666,12,1,7
2015-07-20 13:00:00,41.0,152.21666666666667,0.0,13.950000000000001,13,1,7
2015-07-20 14:00:00,60.0,167.29999999999998,2.7,14.366666666666667,14,1,7
2015-07-20 15:00:00,125.0,178.60000000000002,2.3,14.766666666666666,15,1,7
2015-07-20 16:00:00,116.0,104.86666666666667,3.5999999999999996,14.383333333333333,16,1,7
2015-07-20 17:00:00,71.0,87.39999999999999,0.0,13.816666666666668,17,1,7
2015-07-20 18:00:00,56.0,90.96666666666665,9.0,13.75,18,1,7
2015-07-20 19:00:00,49.0,34.36666666666667,0.7,13.716666666666667,19,1,7
2015-07-20 20:00:00,28.0,5.916666666666667,0.0,13.299999999999999,20,1,7
2015-07-20 21:00:00,35.0,1.1666666666666667,0.0,12.683333333333332,21,1,7
2015-07-20 22:00:00,16.0,0.9166666666666666,0.0,12.549999999999999,22,1,7
2015-07-20 23:00:00,10.0,0.8833333333333333,0.0,12.316666666666668,23,1,7
2015-07-21 00:00:00,11.0,0.9666666666666667,0.0,12.066666666666668,0,1,7
2015-07-21 01:00:00,5.0,1.1833333333333333,0.0,11.950000000000001,1,1,7
2015-07-21 02:00:00,1.0,1.3499999999999999,0.0,12.033333333333333,2,1,7
2015-07-21 03:00:00,1.0,4.3500000000000005,0.0,11.866666666666667,3,1,7
2015-07-21 04:00:00,6.0,18.516666666666666,0.0,11.049999999999999,4,1,7
2015-07-21 05:00:00,4.0,24.066666666666666,0.0,10.716666666666667,5,1,7
2015-07-21 06:00:00,26.0,30.566666666666666,0.0,10.833333333333334,6,1,7
2015-07-21 07:00:00,63.0,52.800000000000004,0.0,11.1,7,1,7
2015-07-21 09:00:00,39.0,67.26666666666667,0.0,11.783333333333333,9,1,7
2015-07-21 10:00:00,21.0,53.160000000000004,0.0,12.25,10,1,7
2015-07-21 11:00:00,27.0,80.14999999999999,0.0,12.366666666666667,11,1,7
2015-07-21 12:00:00,20.0,149.29999999999998,0.3,13.700000000000001,12,1,7
2015-07-21 13:00:00,14.0,296.6166666666667,16.7,14.35,13,1,7
2015-07-21 14:00:00,17.0,248.78333333333333,2.0,14.683333333333332,14,1,7
2015-07-21 15:00:00,91.0,155.03333333333333,0.3,14.766666666666666,15,1,7
2015-07-21 16:00:00,88.0,81.28333333333333,0.0,14.266666666666666,16,1,7
2015-07-21 17:00:00,57.0,41.36666666666667,0.0,13.950000000000001,17,1,7
2015-07-21 18:00:00,34.0,21.916666666666668,0.0,13.74,18,1,7
2015-07-21 19:00:00,36.0,8.15,0.0,13.616666666666667,19,1,7
2015-07-21 20:00:00,27.0,3.8333333333333335,0.0,13.533333333333333,20,1,7
2015-07-21 21:00:00,21.0,1.7833333333333332,0.0,13.483333333333334,21,1,7
2015-07-21 22:00:00,15.0,1.6666666666666667,0.0,13.316666666666668,22,1,7
2015-07-21 23:00:00,10.0,1.2166666666666668,0.0,13.066666666666668,23,1,7
2015-07-22 00:00:00,4.0,14.266666666666666,0.0,12.549999999999999,0,1,7
2015-07-22 01:00:00,3.0,15.166666666666666,0.0,12.666666666666666,1,1,7
2015-07-22 03:00:00,3.0,16.316666666666666,0.0,12.65,3,1,7
2015-07-22 04:00:00,5.0,20.833333333333332,0.0,12.333333333333334,4,1,7
2015-07-22 05:00:00,8.0,36.38333333333333,0.0,11.566666666666668,5,1,7
2015-07-22 06:00:00,42.0,46.166666666666664,0.0,11.65,6,1,7
2015-07-22 07:00:00,70.0,66.93333333333334,0.0,11.549999999999999,7,1,7
2015-07-22 08:00:00,81.0,84.0,0.0,11.616666666666667,8,1,7
2015-07-22 09:00:00,44.0,104.93333333333334,0.0,11.5,9,1,7
2015-07-22 10:00:00,24.0,143.28333333333333,0.0,11.966666666666667,10,1,7
2015-07-22 11:00:00,23.0,249.65,1.0,12.766666666666666,11,1,7
2015-07-22 12:00:00,37.0,300.3333333333333,8.3,13.049999999999999,12,1,7
2015-07-22 13:00:00,32.0,346.4666666666667,13.3,13.116666666666667,13,1,7
2015-07-22 14:00:00,53.0,303.6333333333334,13.6,13.516666666666666,14,1,7
2015-07-22 15:00:00,108.0,380.0333333333333,33.6,13.733333333333334,15,1,7
2015-07-22 16:00:00,113.0,119.73333333333333,0.0,12.683333333333332,16,1,7
2015-07-22 17:00:00,82.0,134.71666666666667,0.0,12.866666666666667,17,1,7
2015-07-22 18:00:00,66.0,49.73333333333333,0.0,12.52,18,1,7
2015-07-22 19:00:00,43.0,7.383333333333333,0.0,12.116666666666667,19,1,7
2015-07-22 20:00:00,22.0,1.7166666666666666,0.0,11.933333333333332,20,1,7
2015-07-22 21:00:00,35.0,-0.35000000000000003,0.0,11.466666666666667,21,1,7
2015-07-22 22:00:00,21.0,-0.15,0.0,11.200000000000001,22,1,7
2015-07-22 23:00:00,18.0,-0.033333333333333326,0.0,11.0,23,1,7
2015-07-23 05:00:00,9.0,26.233333333333334,0.0,9.483333333333333,5,1,7
2015-07-23 06:00:00,34.0,84.14999999999999,0.0,9.85,6,1,7
2015-07-23 07:00:00,85.0,115.95,1.0,11.066666666666668,7,1,7
2015-07-23 08:00:00,90.0,206.6,19.3,12.216666666666667,8,1,7
2015-07-23 09:00:00,42.0,218.76666666666665,3.0,12.383333333333333,9,1,7
2015-07-23 10:00:00,29.0,125.89999999999999,1.3,12.483333333333334,10,1,7
2015-07-23 11:00:00,28.0,158.9,3.3,12.616666666666667,11,1,7
2015-07-23 12:00:00,22.0,404.84000000000003,47.0,14.25,12,1,7
2015-07-23 13:00:00,45.0,433.7,46.3,14.483333333333334,13,1,7
2015-07-23 14:00:00,47.0,377.3833333333334,40.7,14.416666666666666,14,1,7
2015-07-23 15:00:00,112.0,434.15000000000003,50.900000000000006,14.633333333333333,15,1,7
2015-07-23 16:00:00,104.0,393.01666666666665,55.7,14.5,16,1,7
2015-07-23 17:00:00,72.0,242.0,25.9,13.816666666666668,17,1,7
2015-07-23 18:00:00,56.0,89.58333333333333,5.4,13.366666666666667,18,1,7
2015-07-23 19:00:00,49.0,36.9,4.0,12.65,19,1,7
2015-07-23 20:00:00,45.0,5.916666666666667,0.0,12.483333333333334,20,1,7
2015-07-23 21:00:00,39.0,-0.4666666666666666,0.0,12.116666666666667,21,1,7
2015-07-23 22:00:00,16.0,-0.4666666666666666,0.0,12.033333333333333,22,1,7
2015-07-23 23:00:00,26.0,-0.43333333333333335,0.0,11.883333333333333,23,1,7
2015-07-24 00:00:00,7.0,-1.2166666666666668,0.0,11.6,0,1,7
2015-07-24 01:00:00,6.0,-0.8166666666666668,0.0,11.533333333333333,1,1,7
2015-07-24 02:00:00,2.0,0.21666666666666667,0.0,11.683333333333332,2,1,7
2015-07-24 03:00:00,1.0,7.233333333333333,0.0,11.866666666666667,3,1,7
2015-07-24 04:00:00,8.0,20.78333333333333,0.0,11.799999999999999,4,1,7
2015-07-24 05:00:00,7.0,42.48333333333333,2.6,11.799999999999999,5,1,7
2015-07-24 06:00:00,27.0,101.2,6.6,12.066666666666668,6,1,7
2015-07-24 07:00:00,48.0,60.65,0.0,12.033333333333333,7,1,7
2015-07-24 08:00:00,58.0,107.11666666666667,0.0,11.916666666666666,8,1,7
2015-07-24 09:00:00,33.0,91.64999999999999,0.0,11.533333333333333,9,1,7
2015-07-24 10:00:00,31.0,126.5,0.3,11.4,10,1,7
2015-07-24 11:00:00,15.0,136.48333333333332,0.0,11.366666666666667,11,1,7
2015-07-24 12:00:00,14.0,143.54999999999998,3.3,11.98,12,1,7
2015-07-24 13:00:00,26.0,151.15,1.2999999999999998,12.233333333333334,13,1,7
2015-07-24 14:00:00,35.0,160.46666666666667,0.0,12.75,14,1,7
2015-07-24 15:00:00,65.0,121.51666666666667,1.7,12.766666666666667,15,1,7
2015-07-24 16:00:00,67.0,166.45000000000002,7.6,13.166666666666666,16,1,7
2015-07-24 17:00:00,29.0,108.25,4.6,13.200000000000001,17,1,7
2015-07-24 18:00:00,36.0,39.36666666666667,0.0,12.666666666666666,18,1,7
2015-07-24 19:00:00,24.0,15.85,0.0,11.799999999999999,19,1,7
2015-07-24 20:00:00,27.0,8.183333333333334,0.0,11.683333333333332,20,1,7
2015-07-24 21:00:00,9.0,4.233333333333333,0.0,11.433333333333332,21,1,7
2015-07-24 22:00:00,9.0,3.0833333333333335,0.0,11.083333333333334,22,1,7
2015-07-24 23:00:00,9.0,3.1166666666666667,0.0,10.383333333333333,23,1,7
2015-07-25 00:00:00,6.0,2.85,0.0,9.783333333333333,0,0,7
2015-07-25 01:00:00,8.0,2.6999999999999997,0.0,9.35,1,0,7
2015-07-25 02:00:00,1.0,2.8333333333333335,0.0,8.799999999999999,2,0,7
2015-07-25 03:00:00,1.0,9.666666666666666,0.0,8.516666666666667,3,0,7
2015-07-25 04:00:00,2.0,36.25,17.64,8.633333333333333,4,0,7
2015-07-25 05:00:00,3.0,136.38333333333333,60.0,9.950000000000001,5,0,7
2015-07-25 06:00:00,11.0,232.98333333333335,60.0,11.5,6,0,7
2015-07-25 07:00:00,13.0,342.75,60.0,12.016666666666666,7,0,7
2015-07-25 08:00:00,13.0,456.2,60.0,13.366666666666667,8,0,7
2015-07-25 09:00:00,28.0,636.0333333333334,56.7,13.799999999999999,9,0,7
2015-07-25 10:00:00,29.0,409.84999999999997,24.299999999999997,14.416666666666666,10,0,7
2015-07-25 11:00:00,66.0,338.55,10.1,15.1,11,0,7
2015-07-25 12:00:00,41.0,612.6833333333333,39.9,15.9,12,0,7
2015-07-25 13:00:00,37.0,635.4,54.3,16.216666666666665,13,0,7
2015-07-25 14:00:00,48.0,459.2,44.4,16.433333333333334,14,0,7
2015-07-25 15:00:00,55.0,481.1333333333334,60.0,16.566666666666666,15,0,7
2015-07-25 16:00:00,47.0,425.06666666666666,57.0,16.583333333333332,16,0,7
2015-07-25 17:00:00,46.0,298.1333333333333,59.0,16.533333333333335,17,0,7
2015-07-25 18:00:00,40.0,133.54999999999998,34.7,15.850000000000001,18,0,7
2015-07-25 19:00:00,27.0,65.05,55.3,15.033333333333333,19,0,7
2015-07-25 20:00:00,31.0,6.75,15.7,14.316666666666668,20,0,7
2015-07-25 21:00:00,19.0,-1.2666666666666666,0.0,13.683333333333332,21,0,7
2015-07-25 22:00:00,6.0,-1.2166666666666666,0.0,13.133333333333333,22,0,7
2015-07-25 23:00:00,13.0,-1.05,0.0,12.733333333333334,23,0,7
2015-07-26 00:00:00,8.0,-0.5666666666666667,0.0,12.416666666666666,0,0,7
2015-07-26 01:00:00,6.0,1.1500000000000001,0.0,11.950000000000001,1,0,7
2015-07-26 02:00:00,4.0,4.433333333333334,0.0,11.716666666666667,2,0,7
2015-07-26 03:00:00,4.0,7.733333333333334,0.0,11.683333333333332,3,0,7
2015-07-26 04:00:00,2.0,20.05,0.0,11.5,4,0,7
2015-07-26 05:00:00,1.0,39.81666666666667,0.0,11.516666666666666,5,0,7
2015-07-27 07:00:00,120.0,448.48333333333335,56.7,14.149999999999999,7,1,7
2015-07-27 08:00:00,119.0,521.6833333333333,49.0,14.733333333333334,8,1,7
2015-07-27 09:00:00,50.0,599.35,42.3,15.533333333333333,9,1,7
2015-07-27 10:00:00,50.0,224.28333333333333,10.0,14.85,10,1,7
2015-07-27 11:00:00,45.0,195.16666666666666,0.0,13.433333333333332,11,1,7
2015-07-27 12:00:00,37.0,318.15000000000003,1.0,14.083333333333334,12,1,7
2015-07-27 13:00:00,45.0,414.51666666666665,9.3,15.14,13,1,7
2015-07-27 14:00:00,64.0,430.51666666666665,11.3,15.800000000000002,14,1,7
2015-07-27 15:00:00,148.0,330.95,8.4,15.866666666666667,15,1,7
2015-07-27 16:00:00,142.0,419.4166666666667,43.0,16.55,16,1,7
2015-07-27 17:00:00,96.0,317.0833333333333,43.0,16.2,17,1,7
2015-07-27 18:00:00,59.0,144.05,60.0,15.483333333333334,18,1,7
2015-07-27 19:00:00,66.0,61.949999999999996,60.0,14.933333333333332,19,1,7
2015-07-27 20:00:00,49.0,7.1499999999999995,15.7,14.083333333333334,20,1,7
2015-07-27 21:00:00,46.0,-1.7166666666666668,0.0,13.333333333333334,21,1,7
2015-07-27 22:00:00,26.0,-1.8166666666666667,0.0,12.483333333333334,22,1,7
2015-07-27 23:00:00,18.0,-1.3,0.0,11.683333333333332,23,1,7
2015-07-28 00:00:00,10.0,-1.1833333333333333,0.0,11.116666666666667,0,1,7
2015-07-28 01:00:00,7.0,-0.8333333333333334,0.0,10.6,1,1,7
2015-07-28 02:00:00,0.0,0.3333333333333333,0.0,10.133333333333333,2,1,7
2015-07-28 03:00:00,3.0,8.983333333333333,0.0,9.966666666666667,3,1,7
2015-07-28 04:00:00,5.0,39.25,0.0,10.049999999999999,4,1,7
2015-07-28 05:00:00,10.0,142.35,41.0,10.933333333333332,5,1,7
2015-07-28 06:00:00,46.0,322.28333333333336,60.0,12.633333333333333,6,1,7
2015-07-28 07:00:00,127.0,340.81666666666666,60.0,12.700000000000001,7,1,7
2015-07-28 08:00:00,137.0,412.8333333333333,60.0,13.716666666666667,8,1,7
2015-07-28 09:00:00,59.0,568.3833333333333,60.0,15.283333333333333,9,1,7
2015-07-28 10:00:00,54.0,621.0666666666667,60.0,16.516666666666666,10,1,7
2015-07-28 11:00:00,45.0,634.6333333333333,60.0,17.349999999999998,11,1,7
2015-07-28 12:00:00,41.0,651.4,44.3,17.866666666666667,12,1,7
2015-07-28 13:00:00,59.0,685.1166666666667,58.0,18.016666666666666,13,1,7
2015-07-28 14:00:00,73.0,657.3833333333333,53.3,18.55,14,1,7
2015-07-28 15:00:00,188.0,261.59999999999997,6.300000000000001,18.466666666666665,15,1,7
2015-07-28 16:00:00,182.0,203.61666666666667,11.7,17.95,16,1,7
2015-07-28 17:00:00,82.0,117.16666666666667,4.6,17.483333333333334,17,1,7
2015-07-28 18:00:00,79.0,66.18333333333334,5.3,17.150000000000002,18,1,7
2015-07-28 19:00:00,72.0,36.63333333333333,1.7,16.366666666666667,19,1,7
2015-07-28 20:00:00,57.0,2.6333333333333333,0.0,15.15,20,1,7
2015-07-28 21:00:00,49.0,-1.2,0.0,14.183333333333332,21,1,7
2015-07-28 22:00:00,37.0,-0.9500000000000001,0.0,13.549999999999999,22,1,7
2015-07-28 23:00:00,15.0,-0.8500000000000001,0.0,12.983333333333334,23,1,7
2015-07-29 00:00:00,7.0,-0.9166666666666666,0.0,12.883333333333333,0,1,7
2015-07-29 01:00:00,5.0,-0.9833333333333334,0.0,12.6,1,1,7
2015-07-29 02:00:00,2.0,-0.7833333333333333,0.0,12.533333333333333,2,1,7
2015-07-29 03:00:00,1.0,4.65,0.0,12.566666666666668,3,1,7
2015-07-29 04:00:00,6.0,33.833333333333336,2.3,12.633333333333333,4,1,7
2015-07-29 05:00:00,5.0,115.88,38.3,13.483333333333334,5,1,7
2015-07-29 06:00:00,47.0,297.31666666666666,60.0,14.700000000000001,6,1,7
2015-07-29 07:00:00,117.0,424.4166666666667,60.0,15.716666666666667,7,1,7
2015-07-29 08:00:00,129.0,547.5166666666667,60.0,18.28333333333333,8,1,7
2015-07-29 09:00:00,66.0,640.9666666666667,60.0,19.166666666666668,9,1,7
2015-07-29 10:00:00,66.0,706.25,57.3,19.816666666666666,10,1,7
2015-07-29 11:00:00,62.0,449.65000000000003,27.0,20.5,11,1,7
2015-07-29 12:00:00,52.0,370.5666666666666,14.399999999999999,20.900000000000002,12,1,7
2015-07-29 13:00:00,62.0,249.26666666666665,0.0,20.433333333333334,13,1,7
2015-07-29 14:00:00,87.0,269.6333333333333,0.0,20.816666666666666,14,1,7
2015-07-29 15:00:00,168.0,222.73333333333335,1.7,20.900000000000002,15,1,7
2015-07-29 16:00:00,150.0,131.91666666666666,7.299999999999999,20.6,16,1,7
2015-07-29 17:00:00,90.0,88.56666666666666,0.0,20.366666666666667,17,1,7
2015-07-29 18:00:00,65.0,141.86666666666667,19.0,19.783333333333335,18,1,7
2015-07-29 19:00:00,63.0,39.96666666666666,23.3,19.116666666666667,19,1,7
2015-07-29 20:00:00,41.0,2.35,0.0,18.45,20,1,7
2015-07-29 21:00:00,40.0,-1.1166666666666667,0.0,17.933333333333334,21,1,7
2015-07-29 22:00:00,26.0,-1.4166666666666667,0.0,17.5,22,1,7
2015-07-29 23:00:00,24.0,-1.1833333333333333,0.0,16.05,23,1,7
2015-07-30 00:00:00,7.0,-1.0666666666666667,0.0,15.333333333333334,0,1,7
2015-07-30 01:00:00,3.0,-1.0166666666666666,0.0,14.783333333333333,1,1,7
2015-07-30 02:00:00,0.0,-0.7833333333333333,0.0,14.516666666666666,2,1,7
2015-07-30 03:00:00,0.0,2.283333333333333,0.0,14.333333333333334,3,1,7
2015-07-30 04:00:00,6.0,8.516666666666667,0.0,13.933333333333332,4,1,7
2015-07-30 05:00:00,7.0,21.150000000000002,0.0,13.033333333333333,5,1,7
2015-07-30 06:00:00,45.0,48.1,0.0,12.616666666666667,6,1,7
2015-07-30 07:00:00,84.0,83.98333333333333,0.0,12.416666666666666,7,1,7
2015-07-30 08:00:00,96.0,60.5,0.0,12.433333333333332,8,1,7
2015-07-30 09:00:00,60.0,99.41666666666667,0.0,12.866666666666667,9,1,7
2015-07-30 10:00:00,34.0,100.10000000000001,0.0,13.333333333333334,10,1,7
2015-07-30 11:00:00,36.0,101.23333333333333,0.0,13.033333333333333,11,1,7
2015-07-30 12:00:00,34.0,86.5,0.0,13.180000000000001,12,1,7
2015-07-30 13:00:00,45.0,100.2,0.0,13.4,13,1,7
2015-07-30 14:00:00,65.0,187.28333333333333,0.7,13.4,14,1,7
2015-07-30 15:00:00,104.0,134.35,0.0,13.033333333333333,15,1,7
2015-07-30 16:00:00,118.0,147.79999999999998,1.6,12.716666666666667,16,1,7
2015-07-30 17:00:00,72.0,142.93333333333334,3.7,12.566666666666668,17,1,7
2015-07-30 18:00:00,61.0,131.53333333333333,31.299999999999997,12.233333333333334,18,1,7
2015-07-30 19:00:00,52.0,69.8,30.699999999999996,11.633333333333333,19,1,7
2015-07-30 20:00:00,49.0,3.5833333333333335,0.0,11.183333333333332,20,1,7
2015-07-30 21:00:00,32.0,-1.1666666666666667,0.0,10.799999999999999,21,1,7
2015-07-30 22:00:00,27.0,-0.8166666666666668,0.0,10.850000000000001,22,1,7
2015-07-30 23:00:00,15.0,-0.6166666666666666,0.0,10.883333333333333,23,1,7
2015-07-31 00:00:00,9.0,-0.6666666666666666,0.0,10.783333333333333,0,1,7
2015-07-31 01:00:00,4.0,-0.7000000000000001,0.0,10.466666666666667,1,1,7
2015-07-31 02:00:00,1.0,-1.1333333333333333,0.0,10.066666666666666,2,1,7
2015-07-31 03:00:00,1.0,1.6833333333333333,0.0,9.9,3,1,7
2015-07-31 04:00:00,9.0,26.03333333333333,0.0,10.133333333333333,4,1,7
2015-07-31 05:00:00,5.0,106.58333333333333,0.0,10.283333333333333,5,1,7
2015-07-31 06:00:00,31.0,171.35,12.3,10.283333333333333,6,1,7
2015-07-31 07:00:00,95.0,377.1166666666666,42.7,11.283333333333333,7,1,7
2015-07-31 08:00:00,108.0,226.83333333333334,3.7,10.733333333333334,8,1,7
2015-07-31 09:00:00,55.0,332.68333333333334,1.7,10.950000000000001,9,1,7
2015-07-31 10:00:00,41.0,337.8833333333333,1.3,11.559999999999999,10,1,7
2015-07-31 11:00:00,46.0,213.71666666666667,0.3,11.383333333333333,11,1,7
2015-07-31 12:00:00,58.0,296.96666666666664,0.0,11.566666666666668,12,1,7
2015-07-31 13:00:00,42.0,265.0,2.3,11.766666666666666,13,1,7
2015-07-31 14:00:00,72.0,220.4333333333333,0.7,12.1,14,1,7
2015-07-31 15:00:00,157.0,206.86666666666667,6.300000000000001,12.266666666666666,15,1,7
2015-07-31 16:00:00,111.0,122.23333333333333,3.4,12.25,16,1,7
2015-07-31 17:00:00,70.0,209.36666666666667,28.0,11.983333333333334,17,1,7
